rekrutacja,kolejność_plików,publication_date,print_datetime,page,page_total,wojewodztwo,lp,dziedzina_medycyny,numer_wniosku,tryb_szkolenia,punktacja_proc,srednia_arytmetyczna,data_zlozenia_wniosku,ilość_zakwalifikowanych_w_trybie,czy_miejsca_doktoranckie,doktoranckie_podmiot,doktoranckie_jednostka
j-2024,12,19.11.2024,19.11.2024 09:28:25,4,144,Dolnośląskie,144,Medycyna rodzinna,2024/029197,Rezydencki,87.44,4.23,10.10.2024 14:37:18,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,4,144,Dolnośląskie,145,Medycyna rodzinna,2024/031661,Rezydencki,87.32,4.39,27.09.2024 18:42:12,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,4,144,Dolnośląskie,146,Medycyna rodzinna,2024/030657,Rezydencki,87.25,4.33,27.09.2024 07:53:49,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,4,144,Dolnośląskie,147,Medycyna rodzinna,2024/029243,Rezydencki,86.96,4.06,28.09.2024 12:22:44,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,4,144,Dolnośląskie,148,Medycyna rodzinna,2024/026508,Rezydencki,86.71,4.21,29.09.2024 07:24:10,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,4,144,Dolnośląskie,149,Medycyna rodzinna,2024/031377,Rezydencki,86.47,4.13,28.09.2024 16:16:19,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,4,144,Dolnośląskie,150,Medycyna rodzinna,2024/031502,Rezydencki,86.47,3.95,29.09.2024 21:21:25,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,151,Medycyna rodzinna,2024/029641,Rezydencki,85.78,4.34,30.09.2024 16:09:35,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,152,Medycyna rodzinna,2024/024935,Rezydencki,85.78,4.30,10.09.2024 12:48:01,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,153,Medycyna rodzinna,2024/030507,Rezydencki,84.80,4.35,26.09.2024 19:24:23,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,154,Medycyna rodzinna,2024/030707,Rezydencki,84.31,4.11,30.09.2024 22:46:55,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,155,Medycyna rodzinna,2024/022422,Rezydencki,83.58,4.46,01.09.2024 13:00:32,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,156,Medycyna rodzinna,2024/032834,Rezydencki,83.57,4.10,29.09.2024 20:57:54,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,157,Medycyna rodzinna,2024/028427,Rezydencki,83.57,4.09,10.10.2024 14:40:10,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,158,Medycyna rodzinna,2024/026264,Rezydencki,83.33,4.12,26.09.2024 20:37:53,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,159,Medycyna rodzinna,2024/026136,Rezydencki,83.33,3.93,07.10.2024 15:05:35,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,160,Medycyna rodzinna,2024/033583,Rezydencki,83.09,4.08,30.09.2024 15:00:08,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,161,Medycyna rodzinna,2024/030766,Rezydencki,83.09,3.94,30.09.2024 23:42:00,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,162,Medycyna rodzinna,2024/031186,Rezydencki,82.84,3.84,30.09.2024 23:28:19,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,163,Medycyna rodzinna,2024/026312,Rezydencki,82.61,0.00,18.09.2024 13:01:20,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,164,Medycyna rodzinna,2024/027258,Rezydencki,82.44,3.73,30.09.2024 22:09:45,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,165,Medycyna rodzinna,2024/028356,Rezydencki,82.44,3.38,27.09.2024 15:43:10,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,166,Medycyna rodzinna,2024/026267,Rezydencki,81.90,4.62,07.10.2024 11:23:10,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,167,Medycyna rodzinna,2024/022714,Rezydencki,81.46,4.26,01.09.2024 21:49:44,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,168,Medycyna rodzinna,2024/023718,Rezydencki,80.92,3.84,29.09.2024 21:46:52,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,169,Medycyna rodzinna,2024/022758,Rezydencki,80.88,4.12,27.09.2024 08:20:31,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,170,Medycyna rodzinna,2024/026489,Rezydencki,80.68,0.00,24.09.2024 08:49:34,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,171,Medycyna rodzinna,2024/027741,Rezydencki,80.39,3.68,26.09.2024 20:30:00,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,172,Medycyna rodzinna,2024/031350,Rezydencki,80.00,4.41,29.09.2024 11:45:25,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,173,Medycyna rodzinna,2024/029948,Rezydencki,79.23,3.85,28.09.2024 16:54:59,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,174,Medycyna rodzinna,2024/032130,Rezydencki,78.92,3.98,29.09.2024 20:05:30,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,175,Medycyna rodzinna,2024/034269,Rezydencki,78.74,3.59,30.09.2024 23:37:18,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,176,Medycyna rodzinna,2024/034054,Rezydencki,77.78,3.45,15.10.2024 13:23:26,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,177,Medycyna rodzinna,2024/022357,Rezydencki,77.14,0.00,01.09.2024 11:23:25,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,178,Medycyna rodzinna,2024/031067,Rezydencki,76.47,3.65,30.09.2024 16:28:10,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,179,Medycyna rodzinna,2024/030046,Rezydencki,74.51,3.76,30.09.2024 21:12:12,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,180,Medycyna rodzinna,2024/024361,Rezydencki,74.02,4.26,26.09.2024 16:51:41,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,181,Medycyna rodzinna,2024/031314,Rezydencki,73.91,4.33,27.09.2024 10:29:41,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,182,Medycyna rodzinna,2024/032124,Rezydencki,73.53,4.17,16.10.2024 15:02:11,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,183,Medycyna rodzinna,2024/033864,Rezydencki,62.25,3.73,17.10.2024 21:36:18,46,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,184,Medycyna rodzinna,2024/027831,Pozarezydencki,70.09,4.28,22.09.2024 17:38:52,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,185,Medycyna rodzinna,2024/025730,Pozarezydencki,67.66,3.50,08.10.2024 18:47:21,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,186,Medycyna rodzinna,2024/033628,Pozarezydencki,67.59,0.00,30.09.2024 15:54:30,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,187,Medycyna rodzinna,2024/027144,Pozarezydencki,63.64,0.00,21.10.2024 18:07:22,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,5,144,Dolnośląskie,188,Medycyna rodzinna,2024/024727,Pozarezydencki,62.39,0.00,15.10.2024 11:07:42,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,189,Medycyna rodzinna,2024/025066,Pozarezydencki,62.26,3.38,11.10.2024 16:02:44,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,190,Medycyna rodzinna,2024/024538,Pozarezydencki,53.46,4.77,11.10.2024 08:31:06,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,191,Medycyna rodzinna,2024/027044,Pozarezydencki,0.00,0.00,14.10.2024 20:47:09,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,192,Medycyna sądowa,2024/022323,Rezydencki,54.46,3.91,01.09.2024 10:49:43,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,193,Nefrologia,2024/029968,Rezydencki,73.53,3.64,27.09.2024 10:27:21,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,194,Nefrologia,2024/022617,Rezydencki,70.73,3.40,18.09.2024 21:31:42,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,195,Nefrologia,2024/032462,Rezydencki,64.22,3.91,29.09.2024 14:55:03,3,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,196,Nefrologia,2024/023633,Pozarezydencki,70.91,0.00,24.10.2024 11:45:00,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,197,Nefrologia dziecięca,2024/028029,Rezydencki,85.54,4.08,30.09.2024 21:07:10,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,198,Nefrologia dziecięca,2024/032203,Rezydencki,82.35,3.56,29.09.2024 21:21:39,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,199,Nefrologia dziecięca,2024/025988,Pozarezydencki,80.00,4.44,16.10.2024 17:29:25,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,200,Neonatologia,2024/025344,Rezydencki,88.89,4.33,19.09.2024 21:01:56,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,201,Neonatologia,2024/025347,Rezydencki,88.41,4.49,11.09.2024 19:35:06,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,202,Neonatologia,2024/026405,Rezydencki,87.92,4.04,27.09.2024 14:08:13,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,203,Neonatologia,2024/022548,Rezydencki,84.06,4.14,30.09.2024 22:29:40,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,204,Neonatologia,2024/029699,Rezydencki,79.23,3.32,29.09.2024 13:43:56,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,205,Neonatologia,2024/032662,Rezydencki,76.47,3.87,29.09.2024 20:38:13,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,206,Neonatologia,2024/028897,Rezydencki,74.88,3.68,29.09.2024 11:39:50,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,207,Neonatologia,2024/022895,Rezydencki,57.84,4.79,10.09.2024 13:54:52,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,208,Neonatologia,2024/030515,Pozarezydencki,77.78,0.00,26.09.2024 13:35:44,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,209,Neurochirurgia,2024/028432,Rezydencki,86.47,3.47,28.09.2024 19:46:45,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,210,Neurologia,2024/024296,Rezydencki,92.89,4.79,07.09.2024 12:39:28,10,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,211,Neurologia,2024/022680,Rezydencki,90.82,4.63,29.09.2024 00:10:59,10,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,212,Neurologia,2024/029933,Rezydencki,90.34,4.46,25.09.2024 18:54:48,10,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,213,Neurologia,2024/022261,Rezydencki,90.00,4.83,26.09.2024 13:01:46,10,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,214,Neurologia,2024/029332,Rezydencki,89.95,4.49,24.09.2024 21:59:28,10,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,215,Neurologia,2024/024131,Rezydencki,89.22,4.41,24.09.2024 12:17:32,10,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,216,Neurologia,2024/022576,Rezydencki,88.78,4.56,25.09.2024 19:59:55,10,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,217,Neurologia,2024/023433,Rezydencki,88.24,4.49,03.09.2024 16:39:28,10,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,218,Neurologia,2024/027974,Rezydencki,87.92,4.54,26.09.2024 19:10:21,10,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,219,Neurologia,2024/024955,Rezydencki,87.92,4.33,15.09.2024 18:34:24,10,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,220,Neurologia,2024/022661,Pozarezydencki,56.07,0.00,01.09.2024 20:03:13,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,221,Neurologia dziecięca,2024/030950,Rezydencki,87.92,4.21,29.09.2024 19:07:18,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,222,Neurologia dziecięca,2024/032094,Rezydencki,86.47,3.51,30.09.2024 23:40:18,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,223,Neurologia dziecięca,2024/025078,Pozarezydencki,89.09,4.77,23.09.2024 21:05:42,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,224,Neurologia dziecięca,2024/022593,Pozarezydencki,85.00,4.65,01.09.2024 17:43:17,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,225,Neurologia dziecięca,2024/025667,Pozarezydencki,69.34,4.10,18.09.2024 23:08:59,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,6,144,Dolnośląskie,226,Neurologia dziecięca,2024/028116,Pozarezydencki,64.45,4.00,09.10.2024 22:31:35,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,227,Okulistyka,2024/029877,Rezydencki,89.86,4.27,16.10.2024 09:19:32,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,228,Okulistyka,2024/027174,Rezydencki,89.76,4.17,27.09.2024 16:33:29,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,229,Okulistyka,2024/028505,Rezydencki,89.76,3.99,23.09.2024 16:17:13,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,230,Okulistyka,2024/031399,Rezydencki,89.02,3.99,30.09.2024 23:39:07,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,231,Okulistyka,2024/027672,Rezydencki,88.78,3.95,20.09.2024 23:35:10,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,232,Okulistyka,2024/025349,Rezydencki,88.65,4.04,26.09.2024 19:48:01,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,233,Okulistyka,2024/029586,Rezydencki,87.75,4.39,15.10.2024 13:12:12,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,234,Okulistyka,2024/030801,Rezydencki,87.68,4.03,26.09.2024 20:18:49,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,235,Okulistyka,2024/031735,Rezydencki,87.56,3.43,27.09.2024 20:57:04,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,236,Okulistyka,2024/027509,Rezydencki,87.32,4.17,30.09.2024 23:12:21,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,237,Okulistyka,2024/022725,Rezydencki,87.32,3.96,01.09.2024 22:12:16,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,238,Okulistyka,2024/030421,Rezydencki,87.25,4.33,29.09.2024 19:11:25,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,239,Okulistyka,2024/031432,Rezydencki,87.25,3.76,27.09.2024 14:35:48,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,240,Okulistyka,2024/027017,Rezydencki,86.96,4.27,18.09.2024 14:43:50,14,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,241,Onkologia i hematologia dziecięca,2024/031739,Rezydencki,87.32,4.54,18.10.2024 10:36:45,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,242,Onkologia i hematologia dziecięca,2024/029361,Rezydencki,84.54,3.64,10.10.2024 23:26:52,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,243,Onkologia i hematologia dziecięca,2024/026502,Pozarezydencki,74.32,0.00,16.09.2024 21:58:35,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,244,Onkologia kliniczna,2024/025168,Rezydencki,88.24,4.54,30.09.2024 22:24:06,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,245,Onkologia kliniczna,2024/024400,Rezydencki,87.44,4.14,11.09.2024 23:01:13,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,246,Onkologia kliniczna,2024/030489,Rezydencki,85.51,4.19,26.09.2024 16:08:28,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,247,Onkologia kliniczna,2024/023660,Rezydencki,85.51,3.68,02.10.2024 20:49:52,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,248,Onkologia kliniczna,2024/023204,Rezydencki,85.02,4.23,10.09.2024 21:12:35,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,249,Onkologia kliniczna,2024/026675,Rezydencki,84.80,4.75,29.09.2024 11:53:29,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,250,Onkologia kliniczna,2024/030699,Rezydencki,65.20,3.77,28.09.2024 13:07:28,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,251,Onkologia kliniczna,2024/022702,Rezydencki,60.78,0.00,04.09.2024 12:11:35,8,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,252,Onkologia kliniczna,2024/027338,Pozarezydencki,72.73,4.50,11.10.2024 13:19:46,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,253,Onkologia kliniczna,2024/025075,Pozarezydencki,66.36,3.55,12.09.2024 10:00:42,2,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,254,Ortodoncja,2024/028305,Rezydencki,88.46,4.55,25.09.2024 08:38:50,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,255,Ortopedia i traumatologia narządu ruchu,2024/028421,Rezydencki,88.89,3.93,30.09.2024 22:38:45,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,256,Ortopedia i traumatologia narządu ruchu,2024/031134,Rezydencki,87.92,4.01,29.09.2024 13:32:06,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,257,Ortopedia i traumatologia narządu ruchu,2024/024958,Rezydencki,85.85,3.65,24.09.2024 12:38:03,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,258,Ortopedia i traumatologia narządu ruchu,2024/022635,Rezydencki,84.06,3.65,01.09.2024 19:24:43,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,259,Ortopedia i traumatologia narządu ruchu,2024/022365,Rezydencki,83.09,3.84,26.09.2024 16:23:46,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,260,Ortopedia i traumatologia narządu ruchu,2024/030038,Rezydencki,83.09,3.58,26.09.2024 19:51:43,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,261,Ortopedia i traumatologia narządu ruchu,2024/029930,Rezydencki,82.61,4.17,04.10.2024 21:08:22,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,262,Ortopedia i traumatologia narządu ruchu,2024/028963,Rezydencki,80.98,3.20,30.09.2024 22:44:01,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,263,Ortopedia i traumatologia narządu ruchu,2024/023661,Rezydencki,77.45,3.71,04.09.2024 13:54:52,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,7,144,Dolnośląskie,264,Ortopedia i traumatologia narządu ruchu,2024/032688,Rezydencki,76.96,3.68,29.09.2024 19:09:45,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,265,Ortopedia i traumatologia narządu ruchu,2024/025972,Rezydencki,76.47,3.41,29.09.2024 23:24:13,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,266,Ortopedia i traumatologia narządu ruchu,2024/025846,Rezydencki,74.02,3.74,26.09.2024 18:20:26,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,267,Ortopedia i traumatologia narządu ruchu,2024/031828,Rezydencki,69.02,3.87,27.09.2024 23:43:50,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,268,Ortopedia i traumatologia narządu ruchu,2024/034177,Rezydencki,62.80,3.44,16.10.2024 10:11:55,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,269,Ortopedia i traumatologia narządu ruchu,2024/033682,Rezydencki,61.76,3.35,30.09.2024 22:21:01,15,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,270,Otorynolaryngologia,2024/022740,Rezydencki,90.44,4.50,28.09.2024 10:51:09,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,271,Otorynolaryngologia,2024/026069,Rezydencki,90.34,4.19,15.09.2024 15:09:45,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,272,Otorynolaryngologia,2024/022213,Rezydencki,90.20,4.08,01.09.2024 00:24:25,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,273,Otorynolaryngologia,2024/027784,Rezydencki,89.22,4.63,21.09.2024 20:50:40,4,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,274,Patomorfologia,2024/022582,Rezydencki,88.65,4.31,29.09.2024 17:20:31,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,275,Patomorfologia,2024/029118,Rezydencki,86.47,4.01,30.09.2024 17:54:10,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,276,Patomorfologia,2024/032137,Rezydencki,85.29,4.25,28.09.2024 20:20:41,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,277,Patomorfologia,2024/032160,Rezydencki,83.41,3.74,30.09.2024 15:20:03,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,278,Patomorfologia,2024/025150,Rezydencki,82.44,3.68,07.10.2024 10:15:37,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,279,Patomorfologia,2024/030787,Rezydencki,75.49,3.30,26.09.2024 18:53:00,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,280,Patomorfologia,2024/022976,Rezydencki,75.36,4.05,26.09.2024 22:52:48,7,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,281,Patomorfologia,2024/024486,Pozarezydencki,91.36,4.55,22.10.2024 18:35:37,1,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,282,Pediatria,2024/024972,Rezydencki,91.71,4.63,10.09.2024 15:19:26,25,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,283,Pediatria,2024/029365,Rezydencki,90.82,4.34,30.09.2024 11:21:07,25,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,284,Pediatria,2024/023747,Rezydencki,90.24,3.53,09.10.2024 17:29:44,25,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,285,Pediatria,2024/025841,Rezydencki,89.95,4.53,13.09.2024 19:33:38,25,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,286,Pediatria,2024/023748,Rezydencki,89.76,4.09,25.09.2024 14:44:17,25,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,287,Pediatria,2024/022411,Rezydencki,89.61,3.96,25.09.2024 20:40:05,25,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,288,Pediatria,2024/022944,Rezydencki,89.37,4.38,09.09.2024 14:17:48,25,NIE,,
j-2024,12,19.11.2024,19.11.2024 09:28:25,8,144,Dolnośląskie,289,Pediatria,2024/025925,Rezydencki,89.22,4.56,30.09.2024 17:59:13,25,NIE,,
